Video ID,Title,Date Posted,Time Posted,Duration,Duration (seconds),Views,Likes,Comments,Like Rate (%),Comment Rate (%),Collaborators,Content Type,Video Type,Was Livestream,Thumbnail URL,Country
kw5jBjPzbCE,i seen Ronaldo Vs Messi for the last time…..💔,1/19/2023,22:18:59,32:38:00,1958,3569228,143440,10001,4.02,0.28,"['Ronaldo', 'Messi']",Sports,Regular Video,False,https://i.ytimg.com/vi/kw5jBjPzbCE/hqdefault.jpg,Not Applicable
TbONtp_4EEk,the debate is over,1/19/2023,18:59:50,29,29,12723874,762199,43084,5.99,0.34,,Misc,Shorts,False,https://i.ytimg.com/vi/TbONtp_4EEk/hqdefault.jpg,Not Applicable
2DlTlM2Ekmc,Ronaldo Vs Messi irl stream! Al Nassar Vs PSG!,1/19/2023,18:43:31,44:37:00,2677,2242251,90341,1910,4.03,0.09,"['Ronaldo', 'Messi']",IRL / Vlog,Stream,True,https://i.ytimg.com/vi/2DlTlM2Ekmc/hqdefault.jpg,Not Applicable
VARmVMka0U8,Ronaldo Vs Messi irl stream! Al Nassar Vs PSG!,1/19/2023,17:13:30,8:21,501,845110,51390,555,6.08,0.07,"['Ronaldo', 'Messi']",IRL / Vlog,Stream,True,https://i.ytimg.com/vi/VARmVMka0U8/hqdefault.jpg,Not Applicable
ln0zywZV0I0,MLK DAY,1/17/2023,0:14:11,3:48:17,13697,2172548,71026,2058,3.27,0.09,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/ln0zywZV0I0/hqdefault.jpg,Not Applicable
c106awxYyto,4 u right,1/15/2023,21:44:35,1:30:25,5425,1218389,47497,1735,3.9,0.14,,Variety Stream,Stream,True,https://i.ytimg.com/vi/c106awxYyto/hqdefault.jpg,Not Applicable
vjo8CRYHK50,FUN FRIDDAY,1/14/2023,0:19:10,3:59:59,14399,1944169,68599,1544,3.53,0.08,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/vjo8CRYHK50/hqdefault.jpg,Not Applicable
p_dX5I3FtcQ,1/12/23 live🔴🔴🔴,1/12/2023,22:38:49,3:29:01,12541,1756520,54723,923,3.12,0.05,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/p_dX5I3FtcQ/hqdefault.jpg,Not Applicable
tODRfenOb74,GETTING A TATTOO  IRL,1/11/2023,21:49:40,2:41:52,9712,1593087,57855,1665,3.63,0.1,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/tODRfenOb74/hqdefault.jpg,Not Applicable
a1yRIGF5SE0,come on,1/9/2023,22:25:16,3:39:32,13172,1980076,77721,3244,3.93,0.16,,Variety Stream,Stream,True,https://i.ytimg.com/vi/a1yRIGF5SE0/hqdefault.jpg,Not Applicable
6tffIMh003s,NEW,1/9/2023,0:36:02,4:13:32,15212,2079048,68297,1533,3.29,0.07,,Variety Stream,Stream,True,https://i.ytimg.com/vi/6tffIMh003s/hqdefault.jpg,Not Applicable
8v5EbVkCSAs,aye yessss😆,1/7/2023,22:13:09,2:07:17,7637,1473510,50110,1606,3.4,0.11,,Variety Stream,Stream,True,https://i.ytimg.com/vi/8v5EbVkCSAs/hqdefault.jpg,Not Applicable
5QlQaQasGSI,welcome,1/5/2023,0:10:24,1:39:44,5984,1785803,66833,3235,3.74,0.18,,Variety Stream,Stream,True,https://i.ytimg.com/vi/5QlQaQasGSI/hqdefault.jpg,Not Applicable
ulcBdcIvJtE,😁😁,1/4/2023,0:23:11,2:06:29,7589,2388358,89301,2257,3.74,0.09,,Variety Stream,Stream,True,https://i.ytimg.com/vi/ulcBdcIvJtE/hqdefault.jpg,Not Applicable
d1i121KleAU,1/2/23 Liveee,1/2/2023,22:40:27,4:16:54,15414,2846160,109647,1420,3.85,0.05,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/d1i121KleAU/hqdefault.jpg,Not Applicable
G6CM8WpPVlo,NEW YEARS STREAM,1/1/2023,5:03:45,16:02,962,1082521,51144,2533,4.72,0.23,,Gaming,Stream,True,https://i.ytimg.com/vi/G6CM8WpPVlo/hqdefault.jpg,Not Applicable
7eE0TVHckwY,15 million.....,12/31/2022,15:39:17,25:49:00,1549,1940365,130722,6999,6.74,0.36,,Variety Stream,Stream,True,https://i.ytimg.com/vi/7eE0TVHckwY/hqdefault.jpg,Not Applicable
Cl-7LhCjUew,My Life In The Middle East,12/30/2022,17:00:07,17:40,1060,4021511,209237,9102,5.2,0.23,,IRL / Vlog,Regular Video,False,https://i.ytimg.com/vi/Cl-7LhCjUew/hqdefault.jpg,Not Applicable
kaPvjSw0D-o,i love yall rip PELEEE,12/29/2022,21:46:00,2:17:16,8236,1837429,83477,3022,4.54,0.16,,Variety Stream,Stream,True,https://i.ytimg.com/vi/kaPvjSw0D-o/hqdefault.jpg,Not Applicable
okCsjw3Kql0,livin life,12/28/2022,23:36:03,2:51:06,10266,1913909,75645,1377,3.95,0.07,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/okCsjw3Kql0/hqdefault.jpg,Not Applicable
UemuuYrYUcc,CHRISTMAS EVE,12/24/2022,22:42:37,2:26:22,8782,1902227,64320,1999,3.38,0.11,,Variety Stream,Stream,True,https://i.ytimg.com/vi/UemuuYrYUcc/hqdefault.jpg,Not Applicable
rd02WASWyl4,JUS FORTNITE,12/24/2022,20:12:46,1:41:29,6089,1609131,58503,1180,3.64,0.07,,Gaming,Stream,True,https://i.ytimg.com/vi/rd02WASWyl4/hqdefault.jpg,Not Applicable
vr5eco2rqQQ,wild,12/23/2022,21:23:02,2:21:50,8510,1800690,68509,2368,3.8,0.13,,Variety Stream,Stream,True,https://i.ytimg.com/vi/vr5eco2rqQQ/hqdefault.jpg,Not Applicable
ToyMpRid-bg,IM  ALMOST 20 YEARS OLD,12/22/2022,23:46:58,4:12:38,15158,2621600,96068,2359,3.66,0.09,,Variety Stream,Stream,True,https://i.ytimg.com/vi/ToyMpRid-bg/hqdefault.jpg,Not Applicable
CJCD7_c95FQ,5 year anniversry,12/21/2022,23:21:31,3:15:59,11759,2366137,88989,1504,3.76,0.06,,Variety Stream,Stream,True,https://i.ytimg.com/vi/CJCD7_c95FQ/hqdefault.jpg,Not Applicable
_E3nh7lrz4E,its over,12/20/2022,21:20:12,3:17:23,11843,3433670,156227,2970,4.55,0.09,,Variety Stream,Stream,True,https://i.ytimg.com/vi/_E3nh7lrz4E/hqdefault.jpg,Not Applicable
UekkyHFjtyY,irl World Cup Final 🏆 Argentina Vs France stream🇦🇷🇫🇷,12/18/2022,18:34:13,3:57:03,14223,19554865,503187,12684,2.57,0.06,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/UekkyHFjtyY/hqdefault.jpg,Argentina
OL1bsc5Boeg,irl at the Zoo Meeting Animals,12/16/2022,13:52:08,1:09:38,4178,3187500,145704,4212,4.57,0.13,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/OL1bsc5Boeg/hqdefault.jpg,Not Applicable
SpMZ8RxpJAA,irl World Cup Stream Meeting Messi,12/13/2022,20:53:17,2:04:36,7476,8585795,313001,6055,3.65,0.07,['Messi'],IRL / Vlog,Stream,True,https://i.ytimg.com/vi/SpMZ8RxpJAA/hqdefault.jpg,Not Applicable
sxkJB-j1eRw,irl Morroco vs Portugal meeting Ronaldo at World cup,12/10/2022,17:38:21,2:37:09,9429,11633627,456010,17749,3.92,0.15,['Ronaldo'],IRL / Vlog,Stream,True,https://i.ytimg.com/vi/sxkJB-j1eRw/hqdefault.jpg,Portugal
81GEDb9Qjj0,visiting a mosque in Abu Dahbi🇦🇪,12/8/2022,9:33:34,1:02:06,3726,1904117,102790,6197,5.4,0.33,,Variety Stream,Stream,True,https://i.ytimg.com/vi/81GEDb9Qjj0/hqdefault.jpg,United Arab Emirates
tGiC70EjlfY,irl stream at World Cup MEETING RONALDO,12/6/2022,21:04:15,2:26:32,8792,8832324,372707,3736,4.22,0.04,['Ronaldo'],IRL / Vlog,Stream,True,https://i.ytimg.com/vi/tGiC70EjlfY/hqdefault.jpg,Not Applicable
k3opbKFCgy8,Ronaldo is in the game,12/6/2022,20:55:35,17:00,1020,1968288,81393,2460,4.14,0.12,['Ronaldo'],Gaming,Stream,True,https://i.ytimg.com/vi/k3opbKFCgy8/hqdefault.jpg,Not Applicable
b-k4Rj91uoQ,irl stream in Qtar🇶🇦,12/6/2022,14:54:36,59:35:00,3575,1666061,91060,2132,5.47,0.13,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/b-k4Rj91uoQ/hqdefault.jpg,Qatar
eX06hIHeYOs,Fortnite Chapter 4 EVENT LIVE 🔴,12/3/2022,23:10:41,2:29:53,8993,2266677,74161,1425,3.27,0.06,,Gaming,Stream,True,https://i.ytimg.com/vi/eX06hIHeYOs/hqdefault.jpg,Not Applicable
ZR1f4veSiNE,3 more days....,12/2/2022,23:43:10,2:56:49,10609,1609969,52332,1367,3.25,0.08,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/ZR1f4veSiNE/hqdefault.jpg,Not Applicable
-3oqoJU2mbw,december 1st,12/1/2022,23:40:43,3:01:43,10903,1690176,62955,1533,3.72,0.09,,Variety Stream,Stream,True,https://i.ytimg.com/vi/-3oqoJU2mbw/hqdefault.jpg,Not Applicable
FPGY1D1lnVI,poland,11/30/2022,22:29:06,2:08:23,7703,1838114,76661,1287,4.17,0.07,,Variety Stream,Stream,True,https://i.ytimg.com/vi/FPGY1D1lnVI/hqdefault.jpg,Poland
8uZ6OU_OmDM,sleep stream,11/30/2022,1:04:58,1:03:50,3830,1424114,57256,2123,4.02,0.15,,Gaming,Stream,True,https://i.ytimg.com/vi/8uZ6OU_OmDM/hqdefault.jpg,Not Applicable
vsqFQ1V0nb8,a litttle sick........USA,11/29/2022,21:53:37,1:44:09,6249,1262473,46035,986,3.65,0.08,,Variety Stream,Stream,True,https://i.ytimg.com/vi/vsqFQ1V0nb8/hqdefault.jpg,Not Applicable
qXnLwtImuHM,bye bye Messi will he loose today? Argentina Vs Mexico,11/26/2022,22:05:55,3:02:09,10929,3296903,124829,3545,3.79,0.11,['Messi'],IRL / Vlog,Stream,True,https://i.ytimg.com/vi/qXnLwtImuHM/hqdefault.jpg,Argentina
PbWA_RNPL2c,USA Vs. England,11/25/2022,21:05:35,3:04:10,11050,2086262,70927,1289,3.4,0.06,,Sports,Stream,True,https://i.ytimg.com/vi/PbWA_RNPL2c/hqdefault.jpg,Not Applicable
Uif-KrurQlc,Portugal Vs. Ghana Watxh Party With SPEED,11/24/2022,18:08:33,2:00:55,7255,2603726,106645,1904,4.1,0.07,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/Uif-KrurQlc/hqdefault.jpg,Ghana
B1-eooea3_c,great  tuesday,11/23/2022,0:10:22,4:49:33,17373,2174271,74951,2025,3.45,0.09,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/B1-eooea3_c/hqdefault.jpg,Not Applicable
iZ08FzDYG_c,AWOKE,11/22/2022,1:36:49,4:19:23,15563,2161543,83535,2302,3.86,0.11,,Variety Stream,Stream,True,https://i.ytimg.com/vi/iZ08FzDYG_c/hqdefault.jpg,Not Applicable
YZhTAeAxwcU,meeting bradley,11/17/2022,23:23:23,16:07,967,1314152,56243,5521,4.28,0.42,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/YZhTAeAxwcU/hqdefault.jpg,Not Applicable
wL08QXd_ato,irl football stream in London🇬🇧,11/17/2022,18:53:47,1:24:41,5081,1653075,78226,2791,4.73,0.17,,Gaming,Stream,True,https://i.ytimg.com/vi/wL08QXd_ato/hqdefault.jpg,United Kingdom
id0J7F6mJaE,meeting ronaldo today at fullham,11/13/2022,17:32:58,2:14:47,8087,4809906,221628,2931,4.61,0.06,['Ronaldo'],Sports,Stream,True,https://i.ytimg.com/vi/id0J7F6mJaE/hqdefault.jpg,Not Applicable
wHteZbuhEco,13 million....,11/12/2022,20:09:22,2:35:49,9349,3913535,176913,4064,4.52,0.1,,Variety Stream,Stream,True,https://i.ytimg.com/vi/wHteZbuhEco/hqdefault.jpg,Not Applicable
OGS6S8Ed220,lil nas x speed,11/12/2022,16:12:48,21:28,1288,1663105,81158,4507,4.88,0.27,,Sports,Stream,True,https://i.ytimg.com/vi/OGS6S8Ed220/hqdefault.jpg,Not Applicable
RN9yYLmmDEQ,irl manchester Uk stream finding ronaldo + Man U game,11/10/2022,22:05:02,17:00,1020,1096452,58525,612,5.34,0.06,['Ronaldo'],IRL / Vlog,Stream,True,https://i.ytimg.com/vi/RN9yYLmmDEQ/hqdefault.jpg,UK
rQtgIm_Ncw4,irl man united stream meeting Ronaldo,11/10/2022,19:33:54,43:47:00,2627,3144941,127667,1577,4.06,0.05,['Ronaldo'],IRL / Vlog,Stream,True,https://i.ytimg.com/vi/rQtgIm_Ncw4/hqdefault.jpg,Not Applicable
sZBeXeCKZps,irl man united stream meeting ronaldo,11/10/2022,18:19:23,12:44,764,741390,23326,641,3.15,0.09,['Ronaldo'],IRL / Vlog,Stream,True,https://i.ytimg.com/vi/sZBeXeCKZps/hqdefault.jpg,Not Applicable
Huca-vpCkbA,irl manchester Uk stream finding ronaldo + Man U game,11/10/2022,16:45:57,5:21,321,656262,29171,1061,4.45,0.16,['Ronaldo'],IRL / Vlog,Stream,True,https://i.ytimg.com/vi/Huca-vpCkbA/hqdefault.jpg,UK
_pEMK52XVtM,irl manchester Uk stream finding ronaldo + Man U game,11/10/2022,16:33:32,11:29,689,1071501,48338,2600,4.51,0.24,['Ronaldo'],IRL / Vlog,Stream,True,https://i.ytimg.com/vi/_pEMK52XVtM/hqdefault.jpg,UK
fbkNKxszceo,irl gym stream ft. gymshark,11/9/2022,20:11:28,49:38:00,2978,1092195,58496,1135,5.36,0.1,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/fbkNKxszceo/hqdefault.jpg,Not Applicable
qQamVZYAjro,i feel sick,11/7/2022,0:37:01,3:02:51,10971,2200091,83599,1718,3.8,0.08,,Variety Stream,Stream,True,https://i.ytimg.com/vi/qQamVZYAjro/hqdefault.jpg,Not Applicable
fpx9af-VKws,LETS PLAY,11/6/2022,0:10:56,4:12:13,15133,2234408,80371,1061,3.6,0.05,,Gaming,Stream,True,https://i.ytimg.com/vi/fpx9af-VKws/hqdefault.jpg,Not Applicable
8n5dJwWXrbo,IShowSpeed - World Cup (Official Music Video),11/4/2022,19:09:10,4:30,270,175703674,4181566,214608,2.38,0.12,,Music,Stream,True,https://i.ytimg.com/vi/8n5dJwWXrbo/hqdefault.jpg,Not Applicable
XNi1XClOFxc,3 days strong pt.2,11/4/2022,0:22:32,2:31:07,9067,1756033,55667,1276,3.17,0.07,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/XNi1XClOFxc/hqdefault.jpg,Not Applicable
bRxnuiZpZXk,3 days strong,11/3/2022,19:50:26,38:39:00,2319,976855,39285,1649,4.02,0.17,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/bRxnuiZpZXk/hqdefault.jpg,Not Applicable
CIVPg1cNCEE,NO NUT NOVEMBER,11/2/2022,22:53:00,3:20:35,12035,2614994,99754,1547,3.81,0.06,,Variety Stream,Stream,True,https://i.ytimg.com/vi/CIVPg1cNCEE/hqdefault.jpg,Not Applicable
enRBpBuOiDE,irl trick or treat stream ft. adin,11/1/2022,3:15:47,1:21:44,4904,2537188,114911,2293,4.53,0.09,['Adin'],IRL / Vlog,Stream,True,https://i.ytimg.com/vi/enRBpBuOiDE/hqdefault.jpg,Not Applicable
WPjaAaL9Qd8,double date with dad,10/30/2022,2:44:00,1:47:23,6443,3176558,126506,6183,3.98,0.19,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/WPjaAaL9Qd8/hqdefault.jpg,Not Applicable
JTnjhsD7GCo,Am I scary?,10/28/2022,21:28:47,9:38,578,3560586,209717,10646,5.89,0.3,,Misc,Regular Video,False,https://i.ytimg.com/vi/JTnjhsD7GCo/hqdefault.jpg,Not Applicable
5uoTmBlsdns,speed x kai,10/26/2022,22:50:22,1:59:08,7148,5689138,222789,9338,3.92,0.16,['Kai'],Sports,Stream,True,https://i.ytimg.com/vi/5uoTmBlsdns/hqdefault.jpg,Not Applicable
wNHYYieJ3Rs,hayyyyyyyyyy,10/26/2022,0:27:54,3:30:59,12659,2279574,76701,1611,3.36,0.07,,Variety Stream,Stream,True,https://i.ytimg.com/vi/wNHYYieJ3Rs/hqdefault.jpg,Not Applicable
7JetakNithU,who still goes to school?,10/24/2022,20:08:04,33,33,1139546,47797,3675,4.19,0.32,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/7JetakNithU/hqdefault.jpg,Not Applicable
SiH4QZl7kFQ,L,10/22/2022,21:36:57,2:39:33,9573,2125151,85064,1900,4.0,0.09,,Variety Stream,Stream,True,https://i.ytimg.com/vi/SiH4QZl7kFQ/hqdefault.jpg,Not Applicable
06USzzTsyCg,10/21/222 (friday),10/21/2022,23:52:26,3:22:07,12127,2021805,68773,1068,3.4,0.05,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/06USzzTsyCg/hqdefault.jpg,Not Applicable
QYHdonfhAGA,irl Halloween haunted house stream,10/15/2022,1:24:28,1:24:05,5045,7274571,333427,16953,4.58,0.23,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/QYHdonfhAGA/hqdefault.jpg,Not Applicable
qVxadf23_EE,700 merch link in bio,10/12/2022,22:01:01,3:43:28,13408,3461723,124143,2659,3.59,0.08,,Variety Stream,Stream,True,https://i.ytimg.com/vi/qVxadf23_EE/hqdefault.jpg,Not Applicable
vtpcuXhHVHQ,porocess,10/11/2022,20:59:13,1:49:57,6597,1358241,58546,1626,4.31,0.12,,Variety Stream,Stream,True,https://i.ytimg.com/vi/vtpcuXhHVHQ/hqdefault.jpg,Not Applicable
ynu9mbi4qyM,idk,10/9/2022,21:10:16,1:40:01,6001,2160858,81799,1804,3.79,0.08,,Variety Stream,Stream,True,https://i.ytimg.com/vi/ynu9mbi4qyM/hqdefault.jpg,Not Applicable
hHoyioHF5J8,unlucky,10/6/2022,21:42:33,2:33:48,9228,2414101,99996,2472,4.14,0.1,,Variety Stream,Stream,True,https://i.ytimg.com/vi/hHoyioHF5J8/hqdefault.jpg,Not Applicable
VPeii7rGD_s,My London Life,10/5/2022,23:09:47,17:30,1050,4989409,315429,9148,6.32,0.18,,IRL / Vlog,Regular Video,False,https://i.ytimg.com/vi/VPeii7rGD_s/hqdefault.jpg,UK
rjKxRdfIgjs,COMEBACK STREAM,10/5/2022,21:41:24,3:26:13,12373,3086394,147867,2282,4.79,0.07,,Gaming,Stream,True,https://i.ytimg.com/vi/rjKxRdfIgjs/hqdefault.jpg,Not Applicable
QdZQKm6_V9Y,irl stream in London UK🇬🇧,9/20/2022,17:56:03,59:23:00,3563,3676544,157446,7409,4.28,0.2,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/QdZQKm6_V9Y/hqdefault.jpg,United Kingdom
jROuVxBhEks,7,9/18/2022,20:30:55,1:46:06,6366,2641570,93453,3747,3.54,0.14,,Variety Stream,Stream,True,https://i.ytimg.com/vi/jROuVxBhEks/hqdefault.jpg,Not Applicable
Qeqd7HA4UMk,meet my girlfreind,9/16/2022,20:46:45,1:16:57,4617,4188823,134901,8299,3.22,0.2,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/Qeqd7HA4UMk/hqdefault.jpg,Not Applicable
xOx4aPdTM0c,COOKING WITH SPEED,9/15/2022,21:37:37,1:00:43,3643,1855776,70746,2260,3.81,0.12,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/xOx4aPdTM0c/hqdefault.jpg,Not Applicable
suchK_H_w7A,333,9/15/2022,0:14:09,4:20:00,15600,1941695,66413,1639,3.42,0.08,,Variety Stream,Stream,True,https://i.ytimg.com/vi/suchK_H_w7A/hqdefault.jpg,Not Applicable
yQ_IQPwZKTA,we back,9/13/2022,23:28:16,3:15:15,11715,1377923,45359,1336,3.29,0.1,,Variety Stream,Stream,True,https://i.ytimg.com/vi/yQ_IQPwZKTA/hqdefault.jpg,Not Applicable
4qGd-KX8JmQ,11-Sep,9/11/2022,21:13:37,2:07:19,7639,1567677,56474,2312,3.6,0.15,,Variety Stream,Stream,True,https://i.ytimg.com/vi/4qGd-KX8JmQ/hqdefault.jpg,Not Applicable
VF21sq7_bYg,0-1,9/11/2022,0:23:26,5:06:11,18371,1982830,69556,1546,3.51,0.08,,Variety Stream,Stream,True,https://i.ytimg.com/vi/VF21sq7_bYg/hqdefault.jpg,Not Applicable
ZC0I0GwrBlA,alright,9/7/2022,22:30:18,2:13:36,8016,2810273,86388,4059,3.07,0.14,,Variety Stream,Stream,True,https://i.ytimg.com/vi/ZC0I0GwrBlA/hqdefault.jpg,Not Applicable
NCKAa0miaPA,what happened,9/6/2022,21:05:31,1:43:56,6236,4542760,155666,7915,3.43,0.17,,Variety Stream,Stream,True,https://i.ytimg.com/vi/NCKAa0miaPA/hqdefault.jpg,Not Applicable
tKu1X7ISoMU,LARSENAL,9/4/2022,21:41:41,2:45:54,9954,1861260,71489,2149,3.84,0.12,,Variety Stream,Stream,True,https://i.ytimg.com/vi/tKu1X7ISoMU/hqdefault.jpg,Not Applicable
bz-AJQwHxjY,11 million........,9/3/2022,20:52:27,57:10:00,3430,1680599,101211,6725,6.02,0.4,,Variety Stream,Stream,True,https://i.ytimg.com/vi/bz-AJQwHxjY/hqdefault.jpg,Not Applicable
xa-_Xj9Bik0,no,9/2/2022,23:52:10,2:50:45,10245,1931249,73356,1983,3.8,0.1,,Variety Stream,Stream,True,https://i.ytimg.com/vi/xa-_Xj9Bik0/hqdefault.jpg,Not Applicable
66qRyvVsWjg,nopt gain,9/1/2022,23:59:20,1:53:14,6794,1461369,54887,1983,3.76,0.14,,Variety Stream,Stream,True,https://i.ytimg.com/vi/66qRyvVsWjg/hqdefault.jpg,Not Applicable
YYMj843Y_yw,s,8/29/2022,23:22:45,53:11:00,3191,1497897,52761,3444,3.52,0.23,,Variety Stream,Stream,True,https://i.ytimg.com/vi/YYMj843Y_yw/hqdefault.jpg,Not Applicable
TtQSZ0-pJsQ,my last football/soccer stream,8/28/2022,23:40:16,1:28:05,5285,1432299,63062,2144,4.4,0.15,,Gaming,Stream,True,https://i.ytimg.com/vi/TtQSZ0-pJsQ/hqdefault.jpg,Not Applicable
VJicvJ6iWME,workout gym stream,8/27/2022,21:21:44,1:15:06,4506,2421345,106913,3382,4.42,0.14,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/VJicvJ6iWME/hqdefault.jpg,Not Applicable
9bBYu1XQwr8,less than an month,8/26/2022,21:35:30,2:00:09,7209,1443365,56925,2645,3.94,0.18,,Variety Stream,Stream,True,https://i.ytimg.com/vi/9bBYu1XQwr8/hqdefault.jpg,Not Applicable
vlFNo8REi38,HEY GUYS,8/25/2022,20:56:10,2:16:55,8215,1820485,72188,2627,3.97,0.14,,Variety Stream,Stream,True,https://i.ytimg.com/vi/vlFNo8REi38/hqdefault.jpg,Not Applicable
D5YF3rI8d0w,taco tuesday secret strean haircut,8/23/2022,20:03:28,1:54:57,6897,2192639,83323,3388,3.8,0.15,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/D5YF3rI8d0w/hqdefault.jpg,Not Applicable
fenX9UBq5Vg,I DONT WANNA GO TO SVHOOL,8/21/2022,23:52:57,2:29:23,8963,1641048,68930,2771,4.2,0.17,,Variety Stream,Stream,True,https://i.ytimg.com/vi/fenX9UBq5Vg/hqdefault.jpg,Not Applicable
migLA6Pfr6o,just woke up,8/20/2022,20:26:46,2:46:30,9990,2690833,88378,3788,3.28,0.14,,Variety Stream,Stream,True,https://i.ytimg.com/vi/migLA6Pfr6o/hqdefault.jpg,Not Applicable
8I3QnA58eYE,FUN FRIDAY,8/19/2022,23:57:02,4:02:28,14548,1818898,64348,1421,3.54,0.08,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/8I3QnA58eYE/hqdefault.jpg,Not Applicable
0uxO3ufjecM,dude,8/18/2022,0:07:54,2:15:02,8102,2122208,73785,2607,3.48,0.12,,Variety Stream,Stream,True,https://i.ytimg.com/vi/0uxO3ufjecM/hqdefault.jpg,Not Applicable
9hcVzLYgs3I,what u sayyyyyyyy,8/16/2022,20:10:37,2:20:20,8420,2048597,78198,3198,3.82,0.16,,Variety Stream,Stream,True,https://i.ytimg.com/vi/9hcVzLYgs3I/hqdefault.jpg,Not Applicable
j55gbUSFFac,🔴SPEED LIVE🔴,8/15/2022,22:07:23,2:38:29,9509,2244155,82123,2681,3.66,0.12,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/j55gbUSFFac/hqdefault.jpg,Not Applicable
G3FUym6rorQ,SCHOOL TOMMOROW,8/14/2022,21:56:41,2:33:31,9211,2639650,102326,4197,3.88,0.16,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/G3FUym6rorQ/hqdefault.jpg,Not Applicable
dhTwCxXJeaA,early secret stream,8/13/2022,19:44:30,45:16:00,2716,1343246,53670,2239,4.0,0.17,,Gaming,Stream,True,https://i.ytimg.com/vi/dhTwCxXJeaA/hqdefault.jpg,Not Applicable
X9kqnWXm1jw,school next week,8/11/2022,22:55:12,3:11:45,11505,2798782,110442,3416,3.95,0.12,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/X9kqnWXm1jw/hqdefault.jpg,Not Applicable
epP0yucvYGc,FREEEEEEEEEEE,8/10/2022,20:46:37,1:40:18,6018,2782845,133388,4774,4.79,0.17,,Variety Stream,Stream,True,https://i.ytimg.com/vi/epP0yucvYGc/hqdefault.jpg,Not Applicable
J75pIuPdZd8,LIVE,8/8/2022,21:45:55,2:28:54,8934,4160148,142389,7098,3.42,0.17,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/J75pIuPdZd8/hqdefault.jpg,Not Applicable
aK-9YFSgGvs,wtf,8/8/2022,21:40:59,1:35,95,6443255,337682,25598,5.24,0.4,,Variety Stream,Stream,True,https://i.ytimg.com/vi/aK-9YFSgGvs/hqdefault.jpg,Not Applicable
VQTEruMn7zA,irl stream in new york,8/6/2022,23:49:32,1:34:37,5677,3657792,180882,5004,4.95,0.14,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/VQTEruMn7zA/hqdefault.jpg,Not Applicable
YfsNy0uSJo0,CHEAT,8/4/2022,21:46:46,1:46:28,6388,2184187,86482,6287,3.96,0.29,,Variety Stream,Stream,True,https://i.ytimg.com/vi/YfsNy0uSJo0/hqdefault.jpg,Not Applicable
7ET4LQXIX-Q,ITS AUGUST,8/2/2022,21:45:51,1:52:54,6774,2195691,98963,4516,4.51,0.21,,Variety Stream,Stream,True,https://i.ytimg.com/vi/7ET4LQXIX-Q/hqdefault.jpg,Not Applicable
sL2ql7eOt-M,pickup football/soccer irl stream,8/1/2022,0:44:13,1:32:10,5530,2204425,107784,3481,4.89,0.16,,Gaming,Stream,True,https://i.ytimg.com/vi/sL2ql7eOt-M/hqdefault.jpg,Not Applicable
VGWJbnSDsq4,quick,7/30/2022,19:31:44,16,16,1706832,63650,3059,3.73,0.18,,Variety Stream,Stream,True,https://i.ytimg.com/vi/VGWJbnSDsq4/hqdefault.jpg,Not Applicable
LkANWy93rnU,SPEED IS BACK,7/29/2022,22:42:09,3:36:19,12979,6210108,214078,8395,3.45,0.14,,Variety Stream,Stream,True,https://i.ytimg.com/vi/LkANWy93rnU/hqdefault.jpg,Not Applicable
H_KeHzw24_E,IS TODAY THE DAY?,7/21/2022,22:44:21,2:55:07,10507,4482743,159027,16928,3.55,0.38,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/H_KeHzw24_E/hqdefault.jpg,Not Applicable
